dataset,method,seed,round,task1_metric,task2_metric
cwru,proposed,33,190,0.811443433029909,0.9063719115734721
cwru,proposed,33,191,0.8140442132639792,0.9063719115734721
cwru,proposed,33,192,0.8140442132639792,0.9063719115734721
cwru,proposed,33,193,0.8140442132639792,0.9063719115734721
cwru,proposed,33,194,0.8179453836150845,0.9063719115734721
cwru,proposed,33,195,0.8192457737321196,0.9063719115734721
cwru,proposed,33,196,0.8192457737321196,0.9063719115734721
cwru,proposed,33,197,0.8192457737321196,0.9063719115734721
cwru,proposed,33,198,0.8192457737321196,0.9063719115734721
cwru,proposed,33,199,0.8205461638491548,0.9063719115734721
cwru,proposed,33,200,0.8192457737321196,0.9063719115734721
cwru,proposed,33,201,0.8192457737321196,0.9063719115734721
cwru,proposed,33,202,0.8244473342002601,0.9063719115734721
cwru,proposed,33,203,0.8218465539661899,0.9063719115734721
cwru,proposed,33,204,0.8244473342002601,0.9063719115734721
cwru,proposed,33,205,0.8244473342002601,0.9063719115734721
cwru,proposed,33,206,0.8257477243172952,0.9063719115734721
cwru,proposed,33,207,0.8257477243172952,0.9063719115734721
cwru,proposed,33,208,0.8257477243172952,0.9063719115734721
cwru,proposed,33,209,0.8270481144343304,0.9063719115734721
cwru,proposed,33,210,0.8296488946684005,0.9063719115734721
cwru,proposed,33,211,0.8296488946684005,0.9063719115734721
cwru,proposed,33,212,0.8296488946684005,0.9063719115734721
cwru,proposed,33,213,0.8309492847854356,0.9063719115734721
cwru,proposed,33,214,0.8309492847854356,0.9063719115734721
cwru,proposed,33,215,0.8309492847854356,0.9076723016905072
cwru,proposed,33,216,0.8309492847854356,0.9076723016905072
cwru,proposed,33,217,0.834850455136541,0.9076723016905072
cwru,proposed,33,218,0.8322496749024707,0.9076723016905072
cwru,proposed,33,219,0.8335500650195059,0.9076723016905072
cwru,proposed,33,220,0.8335500650195059,0.9089726918075423
cwru,proposed,33,221,0.8322496749024707,0.9089726918075423
cwru,proposed,33,222,0.8322496749024707,0.9089726918075423
cwru,proposed,33,223,0.834850455136541,0.9089726918075423
cwru,proposed,33,224,0.834850455136541,0.9089726918075423
cwru,proposed,33,225,0.834850455136541,0.9089726918075423
cwru,proposed,33,226,0.8374512353706112,0.9089726918075423
cwru,proposed,33,227,0.8387516254876463,0.9089726918075423
cwru,proposed,33,228,0.8374512353706112,0.9089726918075423
cwru,proposed,33,229,0.8374512353706112,0.9089726918075423
cwru,proposed,33,230,0.8374512353706112,0.9102730819245773
cwru,proposed,33,231,0.8413524057217165,0.9089726918075423
cwru,proposed,33,232,0.8439531859557867,0.9102730819245773
cwru,proposed,33,233,0.8452535760728218,0.9102730819245773
cwru,proposed,33,234,0.8452535760728218,0.9102730819245773
cwru,proposed,33,235,0.846553966189857,0.9102730819245773
cwru,proposed,33,236,0.846553966189857,0.9115734720416124
cwru,proposed,33,237,0.8478543563068921,0.9115734720416124
cwru,proposed,33,238,0.8478543563068921,0.9115734720416124
cwru,proposed,33,239,0.8491547464239272,0.9115734720416124
cwru,proposed,33,240,0.8530559167750326,0.9115734720416124
cwru,proposed,33,241,0.8530559167750326,0.9115734720416124
cwru,proposed,33,242,0.8543563068920677,0.9115734720416124
cwru,proposed,33,243,0.8556566970091027,0.9115734720416124
cwru,proposed,33,244,0.8556566970091027,0.9115734720416124
cwru,proposed,33,245,0.8569570871261378,0.9115734720416124
cwru,proposed,33,246,0.8595578673602081,0.9115734720416124
cwru,proposed,33,247,0.8595578673602081,0.9115734720416124
cwru,proposed,33,248,0.8595578673602081,0.9115734720416124
cwru,proposed,33,249,0.8608582574772432,0.9115734720416124
cwru,proposed,33,250,0.8608582574772432,0.9115734720416124
cwru,proposed,33,251,0.8634590377113134,0.9115734720416124
cwru,proposed,33,252,0.8634590377113134,0.9115734720416124
cwru,proposed,33,253,0.8634590377113134,0.9128738621586476
cwru,proposed,33,254,0.8647594278283485,0.9128738621586476
cwru,proposed,33,255,0.8660598179453837,0.9128738621586476
cwru,proposed,33,256,0.8660598179453837,0.9128738621586476
cwru,proposed,33,257,0.8660598179453837,0.9128738621586476
cwru,proposed,33,258,0.8673602080624188,0.9128738621586476
cwru,proposed,33,259,0.8673602080624188,0.9128738621586476
cwru,proposed,33,260,0.8673602080624188,0.9128738621586476
cwru,proposed,33,261,0.8673602080624188,0.9128738621586476
cwru,proposed,33,262,0.8686605981794538,0.9128738621586476
cwru,proposed,33,263,0.8686605981794538,0.9128738621586476
cwru,proposed,33,264,0.8738621586475943,0.9128738621586476
cwru,proposed,33,265,0.8751625487646294,0.9128738621586476
cwru,proposed,33,266,0.8764629388816645,0.9128738621586476
cwru,proposed,33,267,0.8764629388816645,0.9128738621586476
cwru,proposed,33,268,0.8777633289986996,0.9128738621586476
cwru,proposed,33,269,0.8777633289986996,0.9128738621586476
cwru,proposed,33,270,0.8777633289986996,0.9128738621586476
cwru,proposed,33,271,0.8777633289986996,0.9128738621586476
cwru,proposed,33,272,0.8777633289986996,0.9128738621586476
cwru,proposed,33,273,0.881664499349805,0.9128738621586476
cwru,proposed,33,274,0.8868660598179454,0.9128738621586476
cwru,proposed,33,275,0.8881664499349805,0.9128738621586476
cwru,proposed,33,276,0.8894668400520156,0.9141742522756827
cwru,proposed,33,277,0.8894668400520156,0.9141742522756827
cwru,proposed,33,278,0.8894668400520156,0.9141742522756827
cwru,proposed,33,279,0.8907672301690507,0.9141742522756827
cwru,proposed,33,280,0.893368010403121,0.9141742522756827
cwru,proposed,33,281,0.8946684005201561,0.9141742522756827
cwru,proposed,33,282,0.8946684005201561,0.9141742522756827
cwru,proposed,33,283,0.8959687906371911,0.9141742522756827
cwru,proposed,33,284,0.8972691807542262,0.9141742522756827
cwru,proposed,33,285,0.8959687906371911,0.9141742522756827
cwru,proposed,33,286,0.8985695708712613,0.9141742522756827
cwru,proposed,33,287,0.8972691807542262,0.9141742522756827
cwru,proposed,33,288,0.8972691807542262,0.9141742522756827
cwru,proposed,33,289,0.8959687906371911,0.9141742522756827
cwru,proposed,33,290,0.893368010403121,0.9141742522756827
cwru,proposed,33,291,0.893368010403121,0.9141742522756827
cwru,proposed,33,292,0.8972691807542262,0.9141742522756827
cwru,proposed,33,293,0.8972691807542262,0.9141742522756827
cwru,proposed,33,294,0.8985695708712613,0.9141742522756827
cwru,proposed,33,295,0.8985695708712613,0.9141742522756827
cwru,proposed,33,296,0.8985695708712613,0.9141742522756827
cwru,proposed,33,297,0.9024707412223667,0.9141742522756827
cwru,proposed,33,298,0.9024707412223667,0.9141742522756827
cwru,proposed,33,299,0.9024707412223667,0.9141742522756827
cwru,proposed,33,300,0.9037711313394018,0.9141742522756827
cwru,proposed,44,1,0.15734720416124837,0.07672301690507152
cwru,proposed,44,2,0.16384915474642392,0.07672301690507152
cwru,proposed,44,3,0.1729518855656697,0.07672301690507152
cwru,proposed,44,4,0.19115734720416125,0.07672301690507152
cwru,proposed,44,5,0.22106631989596878,0.07672301690507152
cwru,proposed,44,6,0.26397919375812745,0.07672301690507152
cwru,proposed,44,7,0.3159947984395319,0.07672301690507152
cwru,proposed,44,8,0.3914174252275683,0.07672301690507152
cwru,proposed,44,9,0.43953185955786733,0.07672301690507152
cwru,proposed,44,10,0.47334200260078024,0.07802340702210664
cwru,proposed,44,11,0.4928478543563069,0.09232769830949285
cwru,proposed,44,12,0.5084525357607282,0.15734720416124837
cwru,proposed,44,13,0.5162548764629389,0.25617685305591675
cwru,proposed,44,14,0.5188556566970091,0.3433029908972692
cwru,proposed,44,15,0.5214564369310793,0.3836150845253576
cwru,proposed,44,16,0.5240572171651495,0.3940182054616385
cwru,proposed,44,17,0.5279583875162549,0.3992197659297789
cwru,proposed,44,18,0.5279583875162549,0.40182054616384916
cwru,proposed,44,19,0.5279583875162549,0.4083224967490247
cwru,proposed,44,20,0.5266579973992198,0.41092327698309494
cwru,proposed,44,21,0.5266579973992198,0.41092327698309494
cwru,proposed,44,22,0.5279583875162549,0.41482444733420026
cwru,proposed,44,23,0.5331599479843954,0.42002600780234073
cwru,proposed,44,24,0.5344603381014305,0.4226267880364109
cwru,proposed,44,25,0.5370611183355006,0.4265279583875163
cwru,proposed,44,26,0.5383615084525357,0.4343302990897269
cwru,proposed,44,27,0.5422626788036411,0.43953185955786733
cwru,proposed,44,28,0.5461638491547465,0.44213263979193757
cwru,proposed,44,29,0.5500650195058517,0.4434330299089727
cwru,proposed,44,30,0.5513654096228868,0.4447334200260078
cwru,proposed,44,31,0.5513654096228868,0.4486345903771131
cwru,proposed,44,32,0.5539661898569571,0.45513654096228867
cwru,proposed,44,33,0.5565669700910273,0.459037711313394
cwru,proposed,44,34,0.5643693107932379,0.46293888166449937
cwru,proposed,44,35,0.5682704811443433,0.47074122236671
cwru,proposed,44,36,0.5682704811443433,0.47724317295188556
cwru,proposed,44,37,0.5708712613784135,0.49154746423927176
cwru,proposed,44,38,0.5734720416124838,0.5006501950585176
cwru,proposed,44,39,0.5721716514954487,0.5123537061118335
cwru,proposed,44,40,0.5734720416124838,0.5201560468140443
cwru,proposed,44,41,0.577373211963589,0.5253576072821846
cwru,proposed,44,42,0.577373211963589,0.5396618985695709
cwru,proposed,44,43,0.577373211963589,0.5461638491547465
cwru,proposed,44,44,0.5786736020806242,0.5708712613784135
cwru,proposed,44,45,0.5786736020806242,0.5838751625487646
cwru,proposed,44,46,0.5812743823146944,0.5929778933680104
cwru,proposed,44,47,0.5825747724317295,0.6007802340702211
cwru,proposed,44,48,0.5864759427828349,0.6098829648894668
cwru,proposed,44,49,0.5864759427828349,0.6241872561768531
cwru,proposed,44,50,0.58777633289987,0.6293888166449935
cwru,proposed,44,51,0.5942782834850455,0.6397919375812744
cwru,proposed,44,52,0.599479843953186,0.6436931079323797
cwru,proposed,44,53,0.6020806241872562,0.64629388816645
cwru,proposed,44,54,0.6085825747724317,0.659297789336801
cwru,proposed,44,55,0.6124837451235371,0.6671001300390117
cwru,proposed,44,56,0.6189856957087126,0.6801040312093628
cwru,proposed,44,57,0.6241872561768531,0.6866059817945384
cwru,proposed,44,58,0.6280884265279584,0.6892067620286085
cwru,proposed,44,59,0.6306892067620286,0.6983094928478544
cwru,proposed,44,60,0.6319895968790638,0.7152145643693107
cwru,proposed,44,61,0.6345903771131339,0.7230169050715215
cwru,proposed,44,62,0.6423927178153446,0.7308192457737321
cwru,proposed,44,63,0.6501950585175552,0.741222366710013
cwru,proposed,44,64,0.6566970091027308,0.7451235370611183
cwru,proposed,44,65,0.6631989596879063,0.7490247074122237
cwru,proposed,44,66,0.6697009102730819,0.752925877763329
cwru,proposed,44,67,0.6697009102730819,0.7594278283485045
cwru,proposed,44,68,0.6697009102730819,0.7633289986996099
cwru,proposed,44,69,0.6749024707412223,0.7672301690507152
cwru,proposed,44,70,0.6762028608582574,0.7672301690507152
cwru,proposed,44,71,0.682704811443433,0.7711313394018205
cwru,proposed,44,72,0.6892067620286085,0.7711313394018205
cwru,proposed,44,73,0.6905071521456437,0.7724317295188556
cwru,proposed,44,74,0.6918075422626788,0.7776332899869961
cwru,proposed,44,75,0.6957087126137841,0.7789336801040312
cwru,proposed,44,76,0.7022106631989596,0.7802340702210663
cwru,proposed,44,77,0.7035110533159948,0.7815344603381015
cwru,proposed,44,78,0.7074122236671001,0.7854356306892067
cwru,proposed,44,79,0.7113133940182055,0.7906371911573472
cwru,proposed,44,80,0.7152145643693107,0.7945383615084526
cwru,proposed,44,81,0.7139141742522757,0.7971391417425228
cwru,proposed,44,82,0.7152145643693107,0.8010403120936281
cwru,proposed,44,83,0.717815344603381,0.8062418725617685
cwru,proposed,44,84,0.7191157347204161,0.812743823146944
cwru,proposed,44,85,0.7204161248374512,0.8166449934980494
cwru,proposed,44,86,0.7217165149544863,0.8205461638491548
cwru,proposed,44,87,0.7243172951885566,0.8309492847854356
cwru,proposed,44,88,0.7243172951885566,0.8361508452535761
cwru,proposed,44,89,0.7243172951885566,0.8426527958387516
cwru,proposed,44,90,0.7256176853055917,0.8478543563068921
cwru,proposed,44,91,0.7269180754226268,0.8478543563068921
cwru,proposed,44,92,0.7282184655396619,0.8504551365409623
cwru,proposed,44,93,0.7308192457737321,0.8543563068920677
cwru,proposed,44,94,0.7321196358907672,0.8556566970091027
cwru,proposed,44,95,0.7334200260078023,0.8582574772431729
cwru,proposed,44,96,0.7360208062418726,0.8595578673602081
cwru,proposed,44,97,0.7373211963589077,0.8595578673602081
cwru,proposed,44,98,0.7373211963589077,0.8647594278283485
cwru,proposed,44,99,0.7373211963589077,0.8699609882964889
cwru,proposed,44,100,0.7386215864759428,0.871261378413524
cwru,proposed,44,101,0.7386215864759428,0.8725617685305592
cwru,proposed,44,102,0.7386215864759428,0.8725617685305592
cwru,proposed,44,103,0.7425227568270482,0.8751625487646294
cwru,proposed,44,104,0.7438231469440832,0.8764629388816645
cwru,proposed,44,105,0.7438231469440832,0.8764629388816645
cwru,proposed,44,106,0.7438231469440832,0.8764629388816645
cwru,proposed,44,107,0.7425227568270482,0.8764629388816645
cwru,proposed,44,108,0.7438231469440832,0.8764629388816645
cwru,proposed,44,109,0.7438231469440832,0.8764629388816645
cwru,proposed,44,110,0.7438231469440832,0.8764629388816645
cwru,proposed,44,111,0.7438231469440832,0.8777633289986996
cwru,proposed,44,112,0.7464239271781534,0.8777633289986996
cwru,proposed,44,113,0.7464239271781534,0.881664499349805
cwru,proposed,44,114,0.7464239271781534,0.881664499349805
cwru,proposed,44,115,0.7451235370611183,0.881664499349805
cwru,proposed,44,116,0.7464239271781534,0.88296488946684
cwru,proposed,44,117,0.7477243172951885,0.8855656697009102
cwru,proposed,44,118,0.7477243172951885,0.8855656697009102
cwru,proposed,44,119,0.7490247074122237,0.8868660598179454
cwru,proposed,44,120,0.7490247074122237,0.8868660598179454
cwru,proposed,44,121,0.7542262678803641,0.8868660598179454
cwru,proposed,44,122,0.7542262678803641,0.8881664499349805
cwru,proposed,44,123,0.7542262678803641,0.8881664499349805
cwru,proposed,44,124,0.7555266579973993,0.8881664499349805
cwru,proposed,44,125,0.7568270481144344,0.8881664499349805
cwru,proposed,44,126,0.7581274382314694,0.8881664499349805
cwru,proposed,44,127,0.7581274382314694,0.8894668400520156
cwru,proposed,44,128,0.7607282184655396,0.8907672301690507
cwru,proposed,44,129,0.7633289986996099,0.8907672301690507
cwru,proposed,44,130,0.7672301690507152,0.8907672301690507
cwru,proposed,44,131,0.7672301690507152,0.8907672301690507
cwru,proposed,44,132,0.7698309492847855,0.8920676202860858
cwru,proposed,44,133,0.7737321196358907,0.893368010403121
cwru,proposed,44,134,0.7737321196358907,0.8959687906371911
cwru,proposed,44,135,0.7724317295188556,0.8959687906371911
cwru,proposed,44,136,0.7737321196358907,0.8959687906371911
cwru,proposed,44,137,0.7737321196358907,0.8959687906371911
cwru,proposed,44,138,0.776332899869961,0.8972691807542262
cwru,proposed,44,139,0.7776332899869961,0.8998699609882965
cwru,proposed,44,140,0.7802340702210663,0.8998699609882965
cwru,proposed,44,141,0.7815344603381015,0.9024707412223667
cwru,proposed,44,142,0.7828348504551366,0.9024707412223667
cwru,proposed,44,143,0.788036410923277,0.9024707412223667
cwru,proposed,44,144,0.7932379713914174,0.9024707412223667
cwru,proposed,44,145,0.7971391417425228,0.9024707412223667
cwru,proposed,44,146,0.7958387516254877,0.9037711313394018
cwru,proposed,44,147,0.7984395318595578,0.9024707412223667
cwru,proposed,44,148,0.7997399219765929,0.9024707412223667
cwru,proposed,44,149,0.7984395318595578,0.9024707412223667
cwru,proposed,44,150,0.7984395318595578,0.9024707412223667
cwru,proposed,44,151,0.7984395318595578,0.9024707412223667
cwru,proposed,44,152,0.8010403120936281,0.9037711313394018
cwru,proposed,44,153,0.8023407022106632,0.9037711313394018
cwru,proposed,44,154,0.8036410923276983,0.9037711313394018
cwru,proposed,44,155,0.8062418725617685,0.9037711313394018
cwru,proposed,44,156,0.812743823146944,0.9037711313394018
cwru,proposed,44,157,0.812743823146944,0.9037711313394018
cwru,proposed,44,158,0.812743823146944,0.9037711313394018
cwru,proposed,44,159,0.812743823146944,0.9024707412223667
cwru,proposed,44,160,0.8140442132639792,0.9024707412223667
cwru,proposed,44,161,0.8140442132639792,0.9024707412223667
cwru,proposed,44,162,0.8140442132639792,0.9024707412223667
cwru,proposed,44,163,0.8153446033810143,0.9011703511053316
cwru,proposed,44,164,0.8166449934980494,0.9024707412223667
cwru,proposed,44,165,0.8166449934980494,0.9024707412223667
cwru,proposed,44,166,0.8205461638491548,0.9011703511053316
cwru,proposed,44,167,0.8205461638491548,0.9024707412223667
cwru,proposed,44,168,0.823146944083225,0.9024707412223667
cwru,proposed,44,169,0.823146944083225,0.9024707412223667
cwru,proposed,44,170,0.823146944083225,0.9050715214564369
cwru,proposed,44,171,0.823146944083225,0.9050715214564369
cwru,proposed,44,172,0.823146944083225,0.9063719115734721
cwru,proposed,44,173,0.8244473342002601,0.9063719115734721
cwru,proposed,44,174,0.8257477243172952,0.9076723016905072
cwru,proposed,44,175,0.8309492847854356,0.9076723016905072
cwru,proposed,44,176,0.8335500650195059,0.9076723016905072
cwru,proposed,44,177,0.8374512353706112,0.9076723016905072
cwru,proposed,44,178,0.8439531859557867,0.9076723016905072
cwru,proposed,44,179,0.8452535760728218,0.9076723016905072
cwru,proposed,44,180,0.8530559167750326,0.9076723016905072
cwru,proposed,44,181,0.8660598179453837,0.9076723016905072
cwru,proposed,44,182,0.8660598179453837,0.9076723016905072
cwru,proposed,44,183,0.8725617685305592,0.9076723016905072
cwru,proposed,44,184,0.8764629388816645,0.9076723016905072
cwru,proposed,44,185,0.8777633289986996,0.9076723016905072
cwru,proposed,44,186,0.8790637191157347,0.9076723016905072
cwru,proposed,44,187,0.8803641092327699,0.9076723016905072
cwru,proposed,44,188,0.8803641092327699,0.9076723016905072
cwru,proposed,44,189,0.881664499349805,0.9076723016905072
cwru,proposed,44,190,0.8855656697009102,0.9076723016905072
cwru,proposed,44,191,0.8868660598179454,0.9076723016905072
cwru,proposed,44,192,0.8868660598179454,0.9076723016905072
cwru,proposed,44,193,0.8881664499349805,0.9076723016905072
cwru,proposed,44,194,0.8881664499349805,0.9076723016905072
cwru,proposed,44,195,0.8881664499349805,0.9076723016905072
cwru,proposed,44,196,0.8881664499349805,0.9076723016905072
cwru,proposed,44,197,0.8881664499349805,0.9076723016905072
cwru,proposed,44,198,0.8881664499349805,0.9076723016905072
cwru,proposed,44,199,0.8881664499349805,0.9076723016905072
cwru,proposed,44,200,0.8894668400520156,0.9076723016905072
cwru,proposed,44,201,0.8894668400520156,0.9076723016905072
cwru,proposed,44,202,0.8907672301690507,0.9076723016905072
cwru,proposed,44,203,0.8907672301690507,0.9076723016905072
cwru,proposed,44,204,0.8907672301690507,0.9076723016905072
cwru,proposed,44,205,0.8920676202860858,0.9076723016905072
cwru,proposed,44,206,0.8920676202860858,0.9076723016905072
cwru,proposed,44,207,0.8920676202860858,0.9076723016905072
cwru,proposed,44,208,0.8920676202860858,0.9076723016905072
cwru,proposed,44,209,0.8920676202860858,0.9076723016905072
cwru,proposed,44,210,0.8920676202860858,0.9076723016905072
cwru,proposed,44,211,0.8920676202860858,0.9076723016905072
cwru,proposed,44,212,0.8920676202860858,0.9076723016905072
cwru,proposed,44,213,0.8920676202860858,0.9076723016905072
cwru,proposed,44,214,0.8920676202860858,0.9076723016905072
cwru,proposed,44,215,0.8920676202860858,0.9102730819245773
cwru,proposed,44,216,0.893368010403121,0.9102730819245773
cwru,proposed,44,217,0.893368010403121,0.9102730819245773
cwru,proposed,44,218,0.8946684005201561,0.9102730819245773
cwru,proposed,44,219,0.8959687906371911,0.9102730819245773
cwru,proposed,44,220,0.8972691807542262,0.9115734720416124
cwru,proposed,44,221,0.8972691807542262,0.9115734720416124
cwru,proposed,44,222,0.8985695708712613,0.9115734720416124
cwru,proposed,44,223,0.8985695708712613,0.9115734720416124
cwru,proposed,44,224,0.8985695708712613,0.9115734720416124
cwru,proposed,44,225,0.8998699609882965,0.9128738621586476
cwru,proposed,44,226,0.8998699609882965,0.9128738621586476
cwru,proposed,44,227,0.9011703511053316,0.9128738621586476
cwru,proposed,44,228,0.9037711313394018,0.9128738621586476
cwru,proposed,44,229,0.9037711313394018,0.9128738621586476
cwru,proposed,44,230,0.9050715214564369,0.9128738621586476
cwru,proposed,44,231,0.9050715214564369,0.9128738621586476
cwru,proposed,44,232,0.9063719115734721,0.9128738621586476
cwru,proposed,44,233,0.9063719115734721,0.9128738621586476
cwru,proposed,44,234,0.9063719115734721,0.9128738621586476
cwru,proposed,44,235,0.9076723016905072,0.9128738621586476
cwru,proposed,44,236,0.9076723016905072,0.9128738621586476
cwru,proposed,44,237,0.9089726918075423,0.9128738621586476
cwru,proposed,44,238,0.9102730819245773,0.9128738621586476
cwru,proposed,44,239,0.9102730819245773,0.9128738621586476
cwru,proposed,44,240,0.9102730819245773,0.9128738621586476
cwru,proposed,44,241,0.9102730819245773,0.9128738621586476
cwru,proposed,44,242,0.9076723016905072,0.9128738621586476
cwru,proposed,44,243,0.9076723016905072,0.9128738621586476
cwru,proposed,44,244,0.9076723016905072,0.9128738621586476
cwru,proposed,44,245,0.9089726918075423,0.9128738621586476
cwru,proposed,44,246,0.9089726918075423,0.9128738621586476
cwru,proposed,44,247,0.9089726918075423,0.9128738621586476
cwru,proposed,44,248,0.9076723016905072,0.9128738621586476
cwru,proposed,44,249,0.9076723016905072,0.9128738621586476
cwru,proposed,44,250,0.9089726918075423,0.9128738621586476
cwru,proposed,44,251,0.9089726918075423,0.9128738621586476
cwru,proposed,44,252,0.9089726918075423,0.9128738621586476
cwru,proposed,44,253,0.9089726918075423,0.9128738621586476
cwru,proposed,44,254,0.9102730819245773,0.9128738621586476
cwru,proposed,44,255,0.9115734720416124,0.9141742522756827
cwru,proposed,44,256,0.9115734720416124,0.9141742522756827
cwru,proposed,44,257,0.9141742522756827,0.9141742522756827
cwru,proposed,44,258,0.918075422626788,0.9141742522756827
cwru,proposed,44,259,0.9193758127438232,0.9141742522756827
cwru,proposed,44,260,0.9193758127438232,0.9141742522756827
cwru,proposed,44,261,0.9193758127438232,0.9154746423927178
cwru,proposed,44,262,0.9193758127438232,0.9154746423927178
cwru,proposed,44,263,0.9193758127438232,0.9154746423927178
cwru,proposed,44,264,0.9193758127438232,0.9154746423927178
cwru,proposed,44,265,0.9193758127438232,0.9154746423927178
cwru,proposed,44,266,0.9193758127438232,0.9154746423927178
cwru,proposed,44,267,0.9193758127438232,0.9154746423927178
cwru,proposed,44,268,0.9193758127438232,0.9154746423927178
cwru,proposed,44,269,0.9206762028608583,0.9154746423927178
cwru,proposed,44,270,0.9206762028608583,0.9154746423927178
cwru,proposed,44,271,0.9219765929778934,0.9154746423927178
cwru,proposed,44,272,0.9219765929778934,0.9154746423927178
cwru,proposed,44,273,0.9219765929778934,0.9154746423927178
cwru,proposed,44,274,0.9232769830949284,0.9167750325097529
cwru,proposed,44,275,0.9258777633289987,0.9167750325097529
cwru,proposed,44,276,0.9271781534460338,0.9167750325097529
cwru,proposed,44,277,0.9271781534460338,0.9167750325097529
cwru,proposed,44,278,0.9271781534460338,0.9167750325097529
cwru,proposed,44,279,0.9271781534460338,0.9167750325097529
cwru,proposed,44,280,0.9271781534460338,0.9167750325097529
cwru,proposed,44,281,0.9271781534460338,0.9167750325097529
cwru,proposed,44,282,0.9271781534460338,0.9167750325097529
cwru,proposed,44,283,0.9271781534460338,0.9167750325097529
cwru,proposed,44,284,0.9271781534460338,0.9167750325097529
cwru,proposed,44,285,0.9271781534460338,0.9167750325097529
cwru,proposed,44,286,0.9271781534460338,0.9167750325097529
cwru,proposed,44,287,0.9271781534460338,0.9167750325097529
cwru,proposed,44,288,0.9271781534460338,0.9167750325097529
cwru,proposed,44,289,0.9271781534460338,0.9167750325097529
cwru,proposed,44,290,0.9271781534460338,0.9167750325097529
cwru,proposed,44,291,0.9271781534460338,0.9167750325097529
cwru,proposed,44,292,0.9284785435630689,0.9167750325097529
cwru,proposed,44,293,0.9284785435630689,0.9167750325097529
cwru,proposed,44,294,0.9284785435630689,0.9167750325097529
cwru,proposed,44,295,0.9284785435630689,0.9167750325097529
cwru,proposed,44,296,0.9284785435630689,0.9167750325097529
cwru,proposed,44,297,0.929778933680104,0.9167750325097529
cwru,proposed,44,298,0.929778933680104,0.9167750325097529
cwru,proposed,44,299,0.929778933680104,0.9167750325097529
cwru,proposed,44,300,0.929778933680104,0.9167750325097529
cwru,proposed,55,1,0.04681404421326398,0.25487646293888166
cwru,proposed,55,2,0.0494148244473342,0.2626788036410923
cwru,proposed,55,3,0.055916775032509754,0.2743823146944083
cwru,proposed,55,4,0.05851755526657997,0.29128738621586475
cwru,proposed,55,5,0.05851755526657997,0.30299089726918077
cwru,proposed,55,6,0.05981794538361508,0.32769830949284784
cwru,proposed,55,7,0.06241872561768531,0.3810143042912874
cwru,proposed,55,8,0.06892067620286085,0.43823146944083224
cwru,proposed,55,9,0.07022106631989597,0.5396618985695709
cwru,proposed,55,10,0.0741222366710013,0.5851755526657998
cwru,proposed,55,11,0.07802340702210664,0.6163849154746424
cwru,proposed,55,12,0.08192457737321196,0.6319895968790638
cwru,proposed,55,13,0.08842652795838751,0.6436931079323797
cwru,proposed,55,14,0.0988296488946684,0.6514954486345904
cwru,proposed,55,15,0.10793237971391417,0.6540962288686606
cwru,proposed,55,16,0.11833550065019506,0.6540962288686606
cwru,proposed,55,17,0.13263979193758127,0.6605981794538361
cwru,proposed,55,18,0.1352405721716515,0.6697009102730819
cwru,proposed,55,19,0.15734720416124837,0.6723016905071522
cwru,proposed,55,20,0.17815344603381014,0.6723016905071522
cwru,proposed,55,21,0.22366710013003901,0.6710013003901171
cwru,proposed,55,22,0.31859557867360205,0.6762028608582574
cwru,proposed,55,23,0.4460338101430429,0.6762028608582574
cwru,proposed,55,24,0.5032509752925878,0.6762028608582574
cwru,proposed,55,25,0.5318595578673602,0.6775032509752926
cwru,proposed,55,26,0.5383615084525357,0.6788036410923277
cwru,proposed,55,27,0.5435630689206762,0.6801040312093628
cwru,proposed,55,28,0.5461638491547465,0.6814044213263979
cwru,proposed,55,29,0.5539661898569571,0.682704811443433
cwru,proposed,55,30,0.5591677503250976,0.682704811443433
cwru,proposed,55,31,0.5695708712613784,0.6853055916775033
cwru,proposed,55,32,0.5734720416124838,0.6892067620286085
cwru,proposed,55,33,0.5799739921976593,0.6892067620286085
cwru,proposed,55,34,0.5864759427828349,0.6905071521456437
cwru,proposed,55,35,0.5916775032509753,0.6905071521456437
cwru,proposed,55,36,0.5968790637191157,0.6918075422626788
cwru,proposed,55,37,0.6020806241872562,0.694408322496749
cwru,proposed,55,38,0.6085825747724317,0.6970091027308193
cwru,proposed,55,39,0.6150845253576073,0.7009102730819246
cwru,proposed,55,40,0.6202860858257477,0.7048114434330299
cwru,proposed,55,41,0.6241872561768531,0.7074122236671001
cwru,proposed,55,42,0.6306892067620286,0.7087126137841352
cwru,proposed,55,43,0.6371911573472041,0.7100130039011704
cwru,proposed,55,44,0.6436931079323797,0.7126137841352406
cwru,proposed,55,45,0.6501950585175552,0.717815344603381
cwru,proposed,55,46,0.6540962288686606,0.7191157347204161
cwru,proposed,55,47,0.6605981794538361,0.7204161248374512
cwru,proposed,55,48,0.6657997399219766,0.7230169050715215
cwru,proposed,55,49,0.6644993498049415,0.7230169050715215
cwru,proposed,55,50,0.6762028608582574,0.7256176853055917
cwru,proposed,55,51,0.6814044213263979,0.7282184655396619
cwru,proposed,55,52,0.6866059817945384,0.7282184655396619
cwru,proposed,55,53,0.6957087126137841,0.7321196358907672
cwru,proposed,55,54,0.6983094928478544,0.7347204161248374
cwru,proposed,55,55,0.7113133940182055,0.7373211963589077
cwru,proposed,55,56,0.716514954486346,0.7360208062418726
